Date,Open,High,Low,Close,Volume,Market_Cap
May 30  2019,0.020007,0.021093,0.017334,0.017644,17,7 841 674
May 29  2019,0.025961,0.025961,0.019938,0.020007,11 249,8 891 851
May 28  2019,0.025961,0.025961,0.025961,0.025961,-,11 538 437
May 27  2019,0.025876,0.026415,0.025819,0.025961,-,11 538 437
May 26  2019,0.017914,0.025901,0.017914,0.025865,4 355,11 495 644
May 25  2019,0.017914,0.017914,0.017914,0.017914,-,7 961 588
May 24  2019,0.017914,0.017914,0.017914,0.017914,-,7 961 588
May 23  2019,0.017986,0.018041,0.017801,0.017914,-,7 961 588
May 22  2019,0.026072,0.026224,0.017852,0.018010,121,8 004 272
May 21  2019,0.026228,0.026466,0.024747,0.026077,8 422,11 589 625
May 20  2019,0.022062,0.026600,0.019582,0.026243,8 534,11 663 758
May 19  2019,0.022062,0.022062,0.022062,0.022062,-,9 805 436
May 18  2019,0.021885,0.022231,0.021670,0.022062,-,9 805 436
May 17  2019,0.019694,0.021980,0.017649,0.021885,8 879,9 726 879
May 16  2019,0.023628,0.024044,0.019227,0.019702,699,8 756 316
May 15  2019,0.015765,0.023793,0.015765,0.023662,84,10 516 470
May 14  2019,0.015765,0.015765,0.015765,0.015765,-,7 006 775
May 13  2019,0.015765,0.015765,0.015765,0.015765,-,7 006 775
May 12  2019,0.015765,0.015765,0.015765,0.015765,-,7 006 775
May 11  2019,0.015765,0.015765,0.015765,0.015765,-,7 006 775
May 10  2019,0.015765,0.015765,0.015765,0.015765,-,7 006 775
May 09  2019,0.015765,0.015765,0.015765,0.015765,-,7 006 775
May 08  2019,0.015765,0.015765,0.015765,0.015765,-,7 006 775
May 07  2019,0.015765,0.015765,0.015765,0.015765,-,7 006 775
May 06  2019,0.015765,0.015765,0.015765,0.015765,-,7 006 775
May 05  2019,0.015765,0.015765,0.015765,0.015765,-,7 006 775
May 04  2019,0.015765,0.015765,0.015765,0.015765,-,7 006 775
May 03  2019,0.015765,0.015765,0.015765,0.015765,-,7 006 775
May 02  2019,0.015765,0.015765,0.015765,0.015765,-,7 006 775
May 01  2019,0.015723,0.015874,0.015719,0.015765,-,7 006 775
Apr 30  2019,0.014206,0.015768,0.014135,0.015725,8 294,6 989 081
Apr 29  2019,0.013430,0.014317,0.013430,0.014205,8 189,6 313 162
Apr 28  2019,0.013419,0.013567,0.013352,0.013430,-,5 968 971
Apr 27  2019,0.013419,0.013535,0.013324,0.013416,334,5 962 809
Apr 26  2019,0.015053,0.015053,0.013202,0.013411,75,5 960 370
Apr 25  2019,0.016054,0.016265,0.015053,0.015053,-,6 690 198
Apr 24  2019,0.015415,0.016090,0.014283,0.016054,12 719,7 134 977
Apr 23  2019,0.015002,0.015594,0.014962,0.015415,17,6 851 125
Apr 22  2019,0.014707,0.016015,0.014606,0.015002,11 793,6 667 345
Apr 21  2019,0.015686,0.015747,0.014552,0.014714,70,6 539 666
Apr 20  2019,0.015595,0.015781,0.014906,0.015680,7 614,6 968 711
Apr 19  2019,0.015692,0.015695,0.012885,0.015595,6 472,6 930 913
Apr 18  2019,0.014540,0.015766,0.014540,0.015693,6 703,6 974 598
Apr 17  2019,0.015545,0.015671,0.014455,0.014540,46,6 462 160
Apr 16  2019,0.014034,0.015576,0.013993,0.015552,7 643,6 911 827
Apr 15  2019,0.014432,0.014509,0.013911,0.014034,11,6 237 329
Apr 14  2019,0.010924,0.015280,0.010924,0.014432,6 122,6 414 321
Apr 13  2019,0.010924,0.010924,0.010924,0.010924,-,4 854 992
Apr 12  2019,0.010924,0.010924,0.010924,0.010924,-,4 854 992
Apr 11  2019,0.011429,0.011483,0.010748,0.010924,-,4 854 992
Apr 10  2019,0.014178,0.015991,0.010490,0.011424,103,5 077 354
Apr 09  2019,0.014786,0.014786,0.014062,0.014182,1,6 303 196
Apr 08  2019,0.014722,0.014823,0.014366,0.014786,13,6 571 491
Apr 07  2019,0.014722,0.014722,0.014722,0.014722,-,6 543 123
Apr 06  2019,0.014760,0.014760,0.014722,0.014722,-,6 543 123
Apr 05  2019,0.014396,0.014808,0.014393,0.014756,1,6 558 211
Apr 04  2019,0.015298,0.015586,0.014396,0.014396,1,6 398 442
Apr 03  2019,0.015697,0.016334,0.015042,0.015290,1,6 795 766
